lat,long,population,city_significance,zoom_level,national_significance
46.8839974,-102.7888011,16399,7,1.0,20
46.899,8.2430015,9410,10,7.0,1
46.9000429,19.7000272,113895,8,6.0,10
46.9060116,-98.7029782,15081,7,1.0,20
46.9166828,7.4669755,275329,4,7.0,50
46.9400041,26.3829966,102688,10,6.0,1
46.9500031,8.3833025,7475,10,7.0,1
46.9503758,128.0500028,109636,7,1.0,20
46.9649744,142.7400105,176484,4,2.0,50
46.9677391,31.984342,510840,8,5.0,10
46.9748963,-123.8143911,32745,7,1.0,20
46.9832678,54.0165372,37103,6,6.0,30
46.9837329,3.1666695,45929,7,3.0,20
46.99112308175973,89.53021785838968,80000,7,1.0,20
46.9989991,6.9229986,31270,10,7.0,1
47.0050236,28.8577111,688134,3,8.0,110
47.019996,8.6480016,14177,10,7.0,1
47.0380449,-122.899434,156984,4,1.0,50
47.0473208,142.0623775,32911,8,2.0,10
47.0499821,21.9199951,213830,8,6.0,10
47.050002,9.0666996,5681,10,7.0,1
47.0504214,8.2800008,250000,7,7.0,20
47.0665961,51.8665909,31624,6,6.0,30
47.0777582,15.4100048,263234,7,7.0,20
47.0837268,2.3999979,72340,7,3.0,20
47.0909971,17.9109996,62023,10,6.0,1
47.0961808,37.5561983,481626,6,5.0,30
47.1001858,81.6048274,14826,7,6.0,20
47.1085832,-104.7104926,5856,8,1.0,10
47.1126915,51.9200244,182753,4,6.0,50
47.1272901,-88.5808053,16355,7,1.0,20
47.1337238,9.5166695,36281,7,0.0,20
47.1363593,129.285948,121367,7,1.0,20
47.1368244,39.7448502,109962,8,2.0,10
47.1380041,24.5130036,81318,10,6.0,1
47.1600529,123.8000297,24317,8,1.0,10
47.16659,7.2500378,78708,8,7.0,10
47.168347,27.5749471,325914,4,6.0,50
47.1750031,23.0630045,63232,10,6.0,1
47.178999,8.4870006,23435,10,7.0,1
47.1833073,119.9666202,32023,6,1.0,30
47.1863562,20.1793778,109261,7,6.0,20
47.1946761,18.4080647,144319,8,6.0,10
47.2099724,123.6100154,289999,8,1.0,10
47.2103858,-1.5900169,438537,7,3.0,20
47.2120021,7.5369966,14853,10,7.0,1
47.2253461,16.6287418,109518,8,6.0,10
47.229997,6.0300089,128426,8,3.0,10
47.229997,38.919991,279056,8,2.0,10
47.2365937,39.7107099,1052000,4,2.0,50
47.24056773446696,-122.44682411312154,719868,6,1.0,30
47.2459908,127.1059777,57789,8,1.0,10
47.2630556,29.1608333,23254,10,8.0,1
47.2703821,132.019993,89442,7,1.0,20
47.2804073,11.4099906,155214,7,7.0,20
47.3004319,-53.9899968,1063,7,2.0,20
47.3166842,110.6500313,14723,6,7.0,30
47.3304043,5.0300183,169946,7,3.0,20
47.3333041,9.4167005,5649,10,7.0,1
47.3404037,123.1800158,106384,7,1.0,20
47.34662706575081,130.2967317638128,743307,6,1.0,30
47.3469229,123.9880464,1641000,3,1.0,110
47.3504289,142.8000069,11989,7,2.0,20
47.3699971,7.3449995,11315,10,7.0,1
47.3794194,-68.3332815,17894,7,2.0,20
47.3803754,0.6999467,236096,7,3.0,20
47.3819337,8.5480643,1108000,2,7.0,200
47.383299,9.2833025,15438,10,7.0,1
47.3837085,-79.6833122,1372,7,2.0,20
47.3900041,8.0340036,15501,10,7.0,1
47.4199595,40.0800236,166974,8,2.0,10
47.4229981,9.3619986,70572,10,7.0,1
47.4236286,-120.3090237,62625,6,1.0,30
47.4504228,126.9300195,109881,7,1.0,20
47.4735738,-94.8801882,14796,6,1.0,30
47.4742198,-115.9268881,1028,8,1.0,10
47.4752275,84.8598225,17600,7,6.0,20
47.4768811,101.4501794,19812,8,7.0,10
47.4800075,-0.5300299,188380,8,3.0,10
47.4830011,7.7370035,12832,10,7.0,1
47.5000063,-79.6666466,5203,8,2.0,10
47.5002905,-111.299987,66558,4,1.0,50
47.5019522,19.0813748,1679000,2,6.0,200
47.5099799,42.1599483,167731,6,2.0,30
47.5166971,9.7667016,26928,10,7.0,1
47.5236741,-92.5364036,8709,7,1.0,20
47.5304696,21.6300386,231286,7,6.0,20
47.5328467,134.7474751,15247,7,2.0,20
47.5499972,18.4329996,70541,10,6.0,1
47.550365,31.3333223,43996,7,5.0,20
47.55261942265613,8.904888469310368,21979,10,7.0,1
47.5665914,34.4062097,130500,7,5.0,20
47.5670048,-59.1500436,4220,7,2.0,20
47.5735955,-122.6420175,126820,7,1.0,20
47.580389,7.590017,830000,7,7.0,20
47.5849882,-52.6810069,131469,3,2.0,110
47.5999744,-65.6499827,6111,6,2.0,30
47.600423319460475,-122.31532231603904,3074000,2,1.0,200
47.6018347,126.0818542,70472,8,1.0,10
47.6376982,26.2593168,105796,8,6.0,10
47.6482402,53.3265018,14082,8,6.0,10
47.659454,23.5790669,136553,7,6.0,20
47.669996,-117.4199494,347705,4,1.0,50
47.6713654,51.5797867,8905,7,6.0,20
47.6780833,-116.7794458,34514,7,1.0,20
47.6880052,-114.156686,5326,8,1.0,10
47.7003559,17.6300244,136081,7,6.0,20
47.7018883,128.8980309,777000,6,1.0,30
47.7060031,8.6329985,33863,10,7.0,1
47.710998,106.9470006,17738,10,7.0,1
47.7203805,40.2700378,221312,7,2.0,20
47.7484149,26.6596541,114783,7,6.0,20
47.7500169,96.8167155,8056,6,7.0,30
47.7504045,-3.3665752,84952,7,3.0,20
47.7504045,7.34998,215454,7,3.0,20
47.7590861,27.9053145,151355,7,8.0,20
47.7699898,39.9199816,99478,8,2.0,10
47.7737622,-96.6077314,8653,8,1.0,10
47.7799892,67.770013,104357,6,6.0,30
47.7836583,19.1332401,35293,7,6.0,20
47.7919982,22.8850025,112490,10,6.0,1
47.8004273,3.5665934,41516,7,3.0,20
47.8104783,13.0400203,206279,7,7.0,20
47.8159819,16.2499536,82762,8,7.0,10
47.8332935,-69.5333116,16403,8,2.0,10
47.8332991,16.5332975,13165,10,7.0,1
47.8337069,-83.4000104,2663,7,2.0,20
47.8362907,59.6140767,27256,6,6.0,30
47.8503467,12.1333056,92809,7,3.0,20
47.859243,35.1748628,788000,6,5.0,30
47.8665989,88.1166263,142000,4,1.0,50
47.8803965,125.2999898,39924,7,1.0,20
47.8950031,20.3830026,56647,10,6.0,1
47.9004212,-91.8256977,3731,7,1.0,20
47.9004212,1.9000284,217301,7,3.0,20
47.9186193,106.9146699,885000,3,7.0,110
47.9203683,123.5100215,59239,7,1.0,20
47.9252775,-97.0324858,58566,6,1.0,30
47.9283264,33.3449825,652380,8,5.0,10
47.9604175,-122.1999677,486903,7,1.0,20
47.9647325,80.4297054,45861,6,6.0,30
47.9653268,21.7187154,176880,8,6.0,10
48.0000016,122.7199922,138032,8,1.0,10
48.0004151,-84.7833368,2174,7,2.0,20
48.0004151,7.8699483,254889,7,3.0,20
48.0019475,37.8280342,988000,4,5.0,50
48.00439087635541,0.2025815106620919,144515,7,3.0,20
48.0166415,91.6332592,30500,4,7.0,50
48.0252714,70.7999056,22170,7,6.0,20
48.0263308,125.8659501,72403,7,1.0,20
48.0296639,37.9746224,376610,8,5.0,10
48.0665867,114.5060233,33376,4,7.0,50
48.1000214,-1.670012,209375,6,3.0,30
48.100409,20.780013,247757,7,6.0,20
48.1050001,19.8260016,39640,10,6.0,1
48.112217,-98.8596869,7813,8,1.0,10
48.1166354,-77.7666333,20625,6,2.0,30
48.1318879,11.5730476,1275000,2,3.0,200
48.1500183,17.1169808,423737,4,7.0,50
48.1567879,-103.6280005,13564,7,1.0,20
48.1839697,-106.6352588,3240,7,1.0,20
48.1865019,40.7861303,48098,7,2.0,20
48.1977674,-114.3159786,32062,6,1.0,30
48.2019611,16.3646931,2400000,1,7.0,300
48.2324939,-101.2958173,39439,4,1.0,50
48.2363438,129.5059346,55415,7,1.0,20
48.246263385961704,126.52860364849957,154936,4,1.0,50
48.2500122,-79.0332485,24602,8,2.0,10
48.2748686,72.8598832,9710,8,6.0,10
48.2787185,46.1686958,44551,6,2.0,30
48.2996474,38.0546691,396885,8,5.0,10
48.305306,25.9215596,298251,7,5.0,20
48.3192328,14.2887813,349161,7,7.0,20
48.3317643,40.251796,75814,8,2.0,10
48.3403943,4.0833577,61703,7,3.0,20
48.3500061,10.8999959,358989,8,3.0,10
48.3665943,17.6000004,69785,8,7.0,10
48.3904429,-4.4950076,144899,7,3.0,20
48.4003906,9.9999991,172955,7,3.0,20
48.4332827,-123.3500009,289625,3,2.0,110
48.4333085,-71.0667064,53940,6,2.0,30
48.4337478,-68.5166812,35584,7,2.0,20
48.4461501,-89.2749748,99334,3,2.0,110
48.4549868,135.1200105,579000,4,2.0,50
48.4615497,142.0899727,3304,7,2.0,20
48.4665882,-81.3333149,34974,4,2.0,50
48.4819182,34.9980777,1050000,4,5.0,50
48.4899976,124.8800154,108253,6,1.0,30
48.5040536,32.2602941,249454,7,5.0,20
48.5166626,-2.7833033,53223,8,3.0,10
48.5333024,2.6666483,249432,8,3.0,10
48.5452397,-109.6776829,11154,6,1.0,30
48.5504073,-58.566565,7054,7,2.0,20
48.5666337,-78.1166637,10516,8,2.0,10
48.5697602,39.3343843,452000,7,5.0,20
48.5754623,13.4411788,50560,7,7.0,20
48.5799662,7.7500073,439972,6,3.0,30
48.5837386,19.1332401,44502,7,7.0,20
48.6011277,-93.4108464,15240,4,1.0,50
48.629989,22.2500008,150832,8,5.0,10
48.6337356,142.8000069,6663,7,2.0,20
48.6836808,6.2000244,268976,7,3.0,20
48.684301,26.5808992,114658,8,5.0,10
48.6903213,71.6499312,19616,7,6.0,20
48.6916907,55.8739949,7657,7,6.0,20
48.7119558,44.4980146,984000,3,2.0,110
48.7193634,37.5343908,184105,8,5.0,10
48.730448,21.2500101,236563,7,7.0,20
48.7332902,19.1499833,82336,8,7.0,10
48.7503951,-91.616589,3625,7,2.0,20
48.7503951,-86.366651,4627,7,2.0,20
48.7542967,30.2109102,87658,8,5.0,10
48.7601361,-122.4869269,99662,7,1.0,20
48.7704197,11.4499882,163325,7,3.0,20
48.7799799,9.1999963,2944700,6,3.0,30
48.7838039,121.9333736,17457,7,1.0,20
48.794811,44.7743623,323293,7,2.0,20
48.7974207,132.9507889,76146,6,2.0,30
48.8000045,-79.2000342,7206,8,2.0,10
48.8004696,2.1333475,85416,7,3.0,20
48.8105982,103.5317061,17348,6,7.0,30
48.8170319,-56.8665912,685,7,2.0,20
48.8267729,58.1441923,18760,7,6.0,20
48.8373149,-64.4933608,3677,6,2.0,30
48.85809231626911,2.3529924615392135,9904000,0,3.0,600
48.8665896,-72.2333277,13337,6,2.0,30
48.8665896,106.4666174,18830,6,7.0,30
48.9204106,38.4273596,124421,7,5.0,20
48.9336914,89.9500028,34934,7,7.0,20
48.9347508,24.7093855,241239,7,5.0,20
48.9378514,40.3974202,38527,7,2.0,20
48.9499953,-57.9333478,20791,6,2.0,30
48.9499953,-54.5499884,3345,6,2.0,30
48.9664284,96.7832808,10,7,7.0,20
48.9698908,140.2748897,29740,6,2.0,30
48.9800193,14.460037,98851,8,7.0,10
48.9997339,21.2393648,94718,7,7.0,20
48.9999923,8.3999934,377487,8,3.0,10
48.9999923,131.083306,10000,8,2.0,10
49.0170455,-88.2499728,1204,7,2.0,20
49.0204045,12.1200248,164359,7,3.0,20
49.0503768,-122.2999874,151683,7,2.0,20
49.0532965,104.118337,79647,3,7.0,110
49.0670166,-81.0165642,4441,7,2.0,20
49.0833464,142.0333353,12669,8,2.0,10
49.0835272,33.4296285,232742,7,5.0,20
49.0873255,140.2424886,18618,8,2.0,10
49.0986157,-125.8621245,1655,8,2.0,10
49.0999603,-116.516697,4816,8,2.0,10
49.0999603,-66.6833047,1484,8,2.0,10
49.1203467,6.1800256,409186,7,3.0,20
49.1460202,-123.9342911,84905,7,2.0,20
49.1666488,-121.949983,51942,8,2.0,10
49.1744002,-57.4269188,4163,8,2.0,10
49.1799813,125.2300199,87236,6,1.0,30
49.1837537,-0.3499893,190099,7,3.0,20
49.1999801,119.7000215,231171,4,1.0,50
49.2003935,16.6099833,388277,7,7.0,20
49.2198238,18.7493876,87625,7,7.0,20
49.222666,-68.157995,10435,8,2.0,10
49.225379,28.4815584,352115,7,5.0,20
49.2304175,17.6500232,124610,7,7.0,20
49.2415538,143.0850024,16677,7,2.0,20
49.2503904,4.029976,196565,7,3.0,20
49.2503904,6.9700032,770001,7,3.0,20
49.2753624,-123.1235901,2313328,1,2.0,300
49.2804144,120.7300362,116284,7,1.0,20
49.344364,23.4993819,124269,8,5.0,10
49.4003813,15.5833276,53921,7,7.0,20
49.4166852,-82.4333252,9240,8,2.0,10
49.4199925,8.6999751,426590,8,3.0,10
49.4249018,75.4648921,8195,6,6.0,30
49.4249276,27.0015454,398346,8,5.0,10
49.4276406,46.8772314,8212,7,6.0,20
49.4304053,1.0799751,532559,7,3.0,20
49.4347203,32.0709,297568,7,5.0,20
49.4499907,11.0799849,737304,6,3.0,30
49.46239175748236,105.97254426003542,74738,6,7.0,30
49.4700153,10.9999898,237844,8,3.0,10
49.4730642,57.4449068,28196,7,6.0,20
49.4836579,-117.2832911,11779,7,2.0,20
49.4836579,-58.1166441,452,7,2.0,20
49.5003752,-119.5832799,37721,7,2.0,20
49.5003752,8.470015,2362000,7,3.0,20
49.5049744,0.1049701,242124,4,3.0,50
49.5166791,-115.7666653,18610,8,2.0,10
49.5170925,-96.6833081,9729,7,2.0,20
49.5359802,25.5821488,244768,7,5.0,20
49.5740399,34.5702823,317847,7,5.0,20
49.58666133426005,17.256795794370266,101268,8,7.0,10
49.5999815,117.4299792,93620,6,1.0,30
49.6003174,81.0549385,9087,7,6.0,20
49.6116604,6.1300028,107260,6,8.0,30
49.6260001,63.4989965,5277,9,6.0,5
49.6452759,100.1544445,27690,6,7.0,30
49.6503919,-1.6499874,60991,7,3.0,20
49.6665666,-103.8500025,9362,8,2.0,10
49.67975296258291,6.425599376387133,3958,10,8.0,1
49.6833031,5.8167005,26179,10,8.0,1
49.6833356,-124.9999777,32793,6,2.0,30
49.6998979,83.4248714,701,8,6.0,10
49.7004922,-112.8332784,70617,7,2.0,20
49.7004922,-83.6665833,5043,7,2.0,20
49.7217829,37.5980562,78870,7,5.0,20
49.72240628016717,-86.9418705401598,1290,8,2.0,10
49.740438,13.3600008,164180,7,7.0,20
49.7452698,84.2548466,49658,7,6.0,20
49.7503858,-77.6332823,1966,7,2.0,20
49.7503858,129.6166772,146,7,2.0,20
49.7666897,-94.4666476,10852,6,2.0,30
49.7721932,43.6517952,40882,7,2.0,20
49.7743119,30.1309151,199163,8,5.0,10
49.7833295,-92.8333364,7862,6,2.0,30
49.8004344,9.950028,168561,7,3.0,20
49.8225777,-64.347995,263,8,2.0,10
49.830355,18.2499865,478963,7,7.0,20
49.8332748,-99.9499821,28418,4,2.0,50
49.8349801,24.0299955,803880,4,5.0,50
49.8829875,-97.1659919,632063,3,2.0,110
49.8833011,6.1667016,6242,10,8.0,1
49.883711,-124.5499793,12779,7,2.0,20
49.884977,73.1150097,451800,3,6.0,110
49.899989,-119.4833118,125109,6,2.0,30
49.9003766,2.300004,143086,7,3.0,20
49.9031671,57.334991,28267,7,6.0,20
49.9337337,1.0833341,42461,7,3.0,20
49.9670134,-55.5830003,817,8,2.0,10
49.9824725,8.2732192,184997,9,3.0,5
49.9833173,92.0666178,35796,6,7.0,30
49.9900352,82.6149467,319067,4,6.0,50
50.0019288,36.2480789,1461000,4,5.0,50
50.016106,45.4261055,16044,8,2.0,10
50.0170878,-125.2499882,33430,7,2.0,20
50.02865490248002,21.995991522124438,245686,7,5.0,20
50.0333142,-110.6833322,63138,6,2.0,30
50.0404197,15.7600093,107064,7,7.0,20
50.047732,46.8773348,17139,7,2.0,20
50.0619251,19.9580655,756000,4,5.0,50
50.0650177,72.964993,170600,6,6.0,30
50.0664905,118.0264803,54316,6,2.0,30
50.0678599,43.2174548,58898,7,2.0,20
50.0803915,8.2500284,617126,7,3.0,20
50.0803915,45.4000089,128626,7,2.0,20
50.0869665373215,14.422939486203868,1162000,2,7.0,200
50.0999768,8.6750154,2895000,2,3.0,200
50.1337215,-5.5500336,20812,7,5.0,20
50.1500255,-96.8833218,9986,8,2.0,10
50.1913408,-61.8106564,722,8,2.0,10
50.1914958,51.1449296,6000,7,6.0,20
50.2059962,15.8120015,95195,9,7.0,5
50.2090916,38.0986975,35887,7,2.0,20
50.2228375,136.8974214,46993,7,2.0,20
50.2418028,66.8976114,55521,6,6.0,30
50.2455752,28.6621675,282192,4,5.0,50
50.2499971,106.2000006,24235,10,7.0,1
50.2500193,127.4460087,109427,6,1.0,30
50.2603805,19.020017,2746000,7,5.0,20
50.2629643,-91.9166482,4570,7,2.0,20
50.2666075,10.9666068,61054,8,3.0,10
50.2666075,127.5333418,221296,4,2.0,50
50.2699406,58.4499617,23715,6,6.0,30
50.2800175,57.1699882,262457,4,6.0,50
50.2833248,2.7833337,64165,8,3.0,10
50.2837382,-107.766611,14906,7,2.0,20
50.3017589,-64.0172653,588,6,2.0,30
50.3160877,-66.3600169,25686,6,2.0,30
50.3170437,11.916678,56153,7,3.0,20
50.3303762,18.6700126,507670,7,5.0,20
50.3500391,18.9099979,662247,8,5.0,10
50.3504783,7.5999906,312633,7,3.0,20
50.3526746,106.4526648,18431,6,2.0,30
50.3553876,83.5149434,56756,7,6.0,20
50.3853858,-4.1599893,247297,7,5.0,20
50.3885639,116.518562,30421,6,2.0,30
50.3999844,-105.5500021,32166,6,2.0,30
50.4143504,36.8943782,45194,8,2.0,10
50.4170634,-73.8665872,2645,7,2.0,20
50.4203965,4.450002,345367,7,8.0,20
50.4349951,80.2750378,311353,4,6.0,50
50.4353132,30.5146821,2709000,1,5.0,300
50.4459991,3.9390036,91277,10,8.0,1
50.450033,-104.6170099,176183,3,2.0,110
50.4703935,4.870028,106284,7,8.0,20
50.4813231,-59.609783,284,7,2.0,20
50.4943197,30.7809012,88506,8,5.0,10
50.5305965,116.3006425,411,8,2.0,10
50.5549878,137.0199979,275908,6,2.0,30
50.5666667,123.7166756,40128,8,1.0,10
50.5670543,-111.9000021,14163,7,2.0,20
50.5799475,72.5699267,7305,8,6.0,10
50.5837199,8.650004,82358,7,3.0,20
50.6165861,26.2528055,255106,7,5.0,20
50.6299962,5.5800105,749110,8,7.0,10
50.6299962,36.5999259,345289,6,2.0,30
50.6315981,81.9049642,27176,8,6.0,10
50.6333034,-96.9999813,2623,8,2.0,10
50.6516227,121.5166548,19645,7,1.0,20
50.651915,3.0780622,1044000,6,3.0,30
50.6534831,38.6930798,39848,7,2.0,20
50.6629982,14.0810046,94105,9,7.0,5
50.6666606,-120.3332858,68714,6,2.0,30
50.6837138,-121.9332656,2893,7,2.0,20
50.6849799,17.9313496,131412,8,5.0,10
50.6904834,156.0850358,2422,7,2.0,20
50.7004053,-3.5299502,113118,7,5.0,20
50.7170709,-127.4999801,2295,7,2.0,20
50.7204557,7.0800223,680543,7,3.0,20
50.7299901,-1.9000497,426945,8,5.0,10
50.7471983,25.3333785,213661,7,5.0,20
50.754588,59.5400244,9556,7,2.0,20
50.7734499,42.0030586,41644,7,2.0,20
50.7833201,121.5166548,42849,8,1.0,10
50.7999599,15.0799991,102175,8,7.0,10
50.8003475,-1.0800222,442252,7,5.0,20
50.8299839,12.919976,302643,8,3.0,10
50.8303457,-0.1699744,503008,7,5.0,20
50.8352629,4.3313707,1743000,2,8.0,200
50.8529971,5.6770025,122378,10,8.0,1
50.8703691,12.070002,104659,7,3.0,20
50.8903937,20.6600203,215733,7,5.0,20
50.8974992,142.1561185,12024,6,2.0,30
50.9000314,-1.3999768,384417,8,5.0,10
50.9191,128.4637243,70203,7,2.0,20
50.9242934,34.7808638,294456,6,5.0,30
50.92883816466403,5.338536386219118,69222,10,8.0,1
50.9304429,11.5800061,104712,7,3.0,20
50.9319495,6.9480586,1004000,6,3.0,30
50.933311,-102.7999891,4279,8,2.0,10
50.9499766,115.5666304,8247,6,2.0,30
50.9504159,1.8333142,92201,7,3.0,20
50.9504159,28.6500236,72984,7,5.0,20
50.9700529,11.0299621,203254,8,3.0,10
50.988088,81.487677,15668,7,2.0,20
51.0004645,-118.1833395,7668,7,2.0,20
51.0173885,45.6974068,25841,6,2.0,30
51.0299976,3.7000219,444336,8,8.0,10
51.0333049,90.233293,3732,6,2.0,30
51.0336924,-93.8333012,1765,7,2.0,20
51.0499705,13.7500028,617515,4,3.0,50
51.0540788,31.8902909,116288,7,5.0,20
51.0849376,-114.0819441,1110000,3,2.0,110
51.1020604,66.3074666,15848,7,6.0,20
51.1030681,114.5228182,11491,7,2.0,20
51.1104319,17.0300093,634893,7,5.0,20
51.1177958,133.0241178,14855,7,2.0,20
51.1337122,1.3000134,36384,7,5.0,20
51.1500161,-100.0499502,9077,6,2.0,30
51.1570958,82.195024,11514,7,2.0,20
51.1602997,54.9998881,27419,7,2.0,20
51.171436,53.0348917,34799,7,6.0,20
51.1779989,-115.5719226,7502,6,2.0,30
51.1811253,71.4277742,345604,3,6.0,110
51.200013,58.3300207,106186,8,2.0,10
51.2100124,58.6273152,246836,6,2.0,30
51.2170663,-102.4665469,15172,7,2.0,20
51.2170663,24.7166202,71301,7,5.0,20
51.2203736,3.2300248,146469,7,8.0,20
51.2203736,6.779989,1220000,7,3.0,20
51.2223194,4.4130712,920000,6,8.0,30
51.2423102,-58.6469994,3961,8,2.0,10
51.2423877,33.2090218,103547,8,5.0,10
51.25001,7.169991,776525,8,3.0,10
51.2503976,22.5727201,360044,7,5.0,20
51.2711198,51.3349955,209788,6,6.0,30
51.2743496,37.3843225,272,8,2.0,10
51.2806024,-80.6579814,1725,6,2.0,30
51.2807575,106.5003621,24083,7,2.0,20
51.2826953,108.8326745,20889,8,2.0,10
51.3000069,9.5000297,289924,8,3.0,10
51.3004203,37.8399536,226977,7,2.0,20
51.3354053,12.4099812,542529,7,3.0,20
51.3500039,110.4500435,10627,6,2.0,30
51.3687108,42.0887382,68597,8,2.0,10
51.3837486,-55.5999502,224,7,2.0,20
51.3837486,-2.3500222,93238,7,5.0,20
51.3894072,30.0988757,0,6,5.0,30
51.4061762,128.1311865,63620,6,2.0,30
51.4191211,57.5787487,30676,7,2.0,20
51.4299732,5.5000154,398053,8,8.0,10
51.4299732,6.7500166,1276757,8,3.0,10
51.4336939,-116.1832807,1248,7,2.0,20
51.4499978,-2.5833155,553528,8,5.0,10
51.4499978,7.0166154,1742135,8,3.0,10
51.4503854,-56.949997,448,7,2.0,20
51.4665859,140.7833341,3615,6,2.0,30
51.4669735,-109.1332976,4383,7,2.0,20
51.4699707,-0.9800283,369804,8,5.0,10
51.474725,58.4543025,41619,7,2.0,20
51.48261904913091,-3.1675981955277295,861400,6,5.0,30
51.5004081,46.1200166,196011,7,2.0,20
51.5019406,-0.1186677,8567000,0,5.0,600
51.5019962,3.6099995,46485,10,8.0,1
51.5049298,31.3015413,307684,8,5.0,10
51.5200193,81.2100195,161065,6,2.0,30
51.5204328,9.920004,139419,7,3.0,20
51.5299671,7.4500256,588462,8,3.0,10
51.5500175,0.7199971,618386,8,5.0,10
51.5535057,43.1630912,98107,7,2.0,20
51.5819357,46.0280504,843000,4,2.0,50
51.6299868,-3.9500021,294339,8,5.0,10
51.6303227,73.1049328,25141,7,6.0,20
51.6324156,69.8327811,694,7,6.0,20
51.6538355,103.6988277,18809,6,2.0,30
51.66539025109858,39.18684252206281,844000,4,2.0,50
51.6833371,5.3166605,134520,10,8.0,1
51.6947632,35.2743737,23500,7,2.0,20
51.7067005,94.3830656,108240,4,2.0,50
51.7170357,-91.7999886,277,7,2.0,20
51.7299807,75.3199397,127868,4,6.0,50
51.7399801,36.1900284,409431,6,2.0,30
51.7502379,71.7098759,6876,7,6.0,20
51.751827978066444,-1.2480763373698314,192796,7,5.0,20
51.76779686697564,19.458228648552854,758000,6,5.0,30
51.7704175,14.3299674,105067,7,3.0,20
51.7799776,55.1100105,550204,4,2.0,50
51.8218872,68.3477038,35819,6,6.0,30
51.8249878,107.6249963,360278,4,2.0,50
51.8332819,143.1667028,10098,6,2.0,30
51.8705664,116.0306331,14132,8,2.0,10
51.8734086,33.4796512,96825,7,5.0,20
51.8764575,44.9961059,27554,7,2.0,20
51.8803591,-0.4200108,235958,7,5.0,20
51.89283760162047,-8.465109738576434,188907,6,8.0,30
51.921915,4.4780285,1005000,6,8.0,30
51.9504065,15.5000252,118433,7,5.0,20
51.9569694,66.3774882,13504,7,6.0,20
51.9613361,85.9576884,59868,6,2.0,30
51.9704053,7.6200411,270184,7,3.0,20
51.987996,5.9229996,141674,10,8.0,1
52.0024447,127.6974662,21466,6,2.0,30
52.0089559,116.548586,15360,7,2.0,20
52.0147695,48.7943754,26690,7,2.0,20
52.0299882,8.5300114,331906,8,3.0,10
52.0299882,47.8000175,199572,6,2.0,30
52.0347166,47.374307,70500,7,2.0,20
52.0459562,29.2721561,112137,7,6.0,20
52.0504004,-107.9832902,2192,7,2.0,20
52.0504004,-9.5166649,11902,7,8.0,20
52.0550255,113.4650016,308500,3,2.0,110
52.0703475,1.1699955,143767,7,5.0,20
52.0800368,4.2699613,1406000,4,8.0,50
52.0999839,23.6999898,300715,4,6.0,50
52.1003457,5.1200386,640000,7,8.0,20
52.1166496,-122.1499966,14168,6,2.0,30
52.1278634,26.0940555,130777,7,6.0,20
52.1304214,11.6200036,229826,7,3.0,20
52.1484048,-128.1172809,1400,7,2.0,20
52.1700314,-106.6699854,198958,3,2.0,110
52.1929757,61.2399206,46740,7,6.0,20
52.1964897,-174.2004887,61,7,1.0,20
52.2003913,0.1166231,128488,7,5.0,20
52.2166435,-87.8833285,120,6,2.0,30
52.23087197353951,21.005346737742283,1707000,2,5.0,200
52.233335,-78.5166909,335,8,2.0,10
52.2499748,10.5000203,244715,8,3.0,10
52.2582947,-7.1119279,49275,8,8.0,10
52.2666404,-113.8000411,74857,6,2.0,30
52.2666921,-9.7166527,26384,8,8.0,10
52.280438,8.049989,231268,7,3.0,20
52.28460448891496,104.28386854457487,586695,3,2.0,110
52.2999976,76.9500211,329002,4,6.0,50
52.3329671,-112.6832876,5494,8,2.0,10
52.3519145,4.9146943,1031000,1,8.0,300
52.3547746,35.4043916,97900,7,2.0,20
52.3665568,-97.0333126,892,8,2.0,10
52.3669702,9.7166573,722490,7,3.0,20
52.3804319,4.629991,349957,7,8.0,20
52.4004049,13.0699926,218095,7,3.0,20
52.40074087605872,-1.5026745279244569,388271,7,5.0,20
52.4057534,16.8999397,623997,7,5.0,20
52.4247962,37.6043607,52915,7,2.0,20
52.4300155,31.0000093,480951,6,6.0,30
52.4389813,156.3593859,10,7,2.0,20
52.4501951,71.9597314,8543,7,6.0,20
52.4579983,64.5999739,8049,7,6.0,20
52.4621841,44.2217863,36652,7,2.0,20
52.4769198,-1.9219426,2285000,4,5.0,50
52.4917688,82.7776757,28019,7,2.0,20
52.4947661,39.9343477,47413,7,2.0,20
52.4996753,73.0997135,7189,8,6.0,10
52.4999079,78.1499479,107,8,6.0,10
52.5237645,13.3996028,3406000,1,3.0,300
52.5240001,6.0969965,111805,10,8.0,1
52.5332908,-56.3000108,197,8,2.0,10
52.534066,85.1800097,215430,7,2.0,20
52.5348153,31.9448612,43534,8,2.0,10
52.5600075,103.9200028,243158,4,2.0,50
52.567187150649296,-0.2484040303391689,140141,7,5.0,20
52.5800063,38.5000166,115919,8,2.0,10
52.5826677,78.9472635,15345,7,2.0,20
52.5947341,41.5043811,33077,7,2.0,20
52.6170325,-94.0665945,3743,7,2.0,20
52.6200039,39.6399987,515655,6,2.0,30
52.6299774,-1.1332489,457983,8,5.0,10
52.630365,1.3000134,190756,7,5.0,20
52.6403644,70.4099552,23020,7,6.0,20
52.6545496,-7.2522553,21589,7,8.0,20
52.6573918,42.7174336,17975,8,2.0,10
52.663593,156.2387215,1534,6,2.0,30
52.664704,-8.6230502,90054,6,8.0,30
